array_size;time_spent(s);PAPI_L1_TCM;PAPI_L2_TCM;PAPI_L3_TCM;DATA_BYTES;NUM_INSTRUCTIONS;PAPI_TOT_INS
6400;0.4470000267;2019;2215;35;51200;14336000000;2643721
6528;0.7400000095;2119;2239;1589;52224;14915174400;2616699
6656;0.7990000248;2336;2846;48;53248;15505817600;2737654
6784;0.6600000262;2497;2194;103;54272;16107929600;2778348
6912;0.5270000100;2308;2288;33;55296;16721510400;2842412
7040;0.5370000005;1984;2334;100;56320;17346560000;2898194
7168;0.5170000196;2072;2380;87;57344;17983078400;2980224
7296;0.5180000067;2311;2418;38;58368;18631065600;2979764
7424;0.5340000391;2696;2502;118;59392;19290521600;3061805
7552;0.5580000281;3371;2537;68;60416;19961446400;3207829
7680;0.5420000553;2592;2540;97;61440;20643840000;3217930
7808;0.5530000329;3162;2580;60;62464;21337702400;3274047
7936;0.5590000153;2669;2624;38;63488;22043033600;3215947
8064;0.6000000238;4555;2744;55;64512;22759833600;3477131
8192;0.6250000000;3599;2697;36;65536;23488102400;3619035
8320;0.7070000172;4073;2820;1939;66560;24227840000;3580192
8448;0.7070000172;3261;2745;95;67584;24979046400;3599211
8576;0.7110000253;3173;2789;183;68608;25741721600;3617532
8704;0.6780000329;2988;2841;73;69632;26515865600;3673198
8832;0.6640000343;3859;2848;118;70656;27301478400;3729600
8960;0.6810000539;3510;3730;65;71680;28098560000;3667882
9088;0.6930000186;3722;2864;70;72704;28907110400;3893788
9216;0.6880000234;3734;2954;69;73728;29727129600;3843065
9344;0.7090000510;3966;2998;106;74752;30558617600;3976677
9472;0.6820000410;3561;2992;139;75776;31401574400;3930703
9600;0.6810000539;3878;3591;115;76800;32256000000;3888450
9728;0.7650000453;4854;5190;72;77824;33121894400;4212972
9856;0.7020000219;3760;3217;79;78848;33999257600;4169379
9984;0.7000000477;4246;3244;70;79872;34888089600;4164575
10112;0.7380000353;3862;3226;99;80896;35788390400;4273711
10240;0.7610000372;3984;3201;85;81920;36700160000;4261897
10368;0.7630000114;4708;3543;120;82944;37623398400;4381804
10496;0.8000000119;4892;3507;145;83968;38558105600;4448512
10624;0.7890000343;4039;3404;22;84992;39504281600;4553681
10752;0.8490000367;6977;3420;96;86016;40461926400;4773811
10880;0.8220000267;4680;3566;147;87040;41431040000;4538464
11008;0.8040000200;4164;3493;148;88064;42411622400;4585533
11136;0.8230000138;4907;3508;101;89088;43403673600;4706994
11264;0.8370000124;4894;3588;126;90112;44407193600;4988671
11392;0.8270000219;5339;3568;107;91136;45422182400;4932314
11520;0.8350000381;5079;4311;104;92160;46448640000;4850989
11648;0.8610000610;6790;3647;86;93184;47486566400;5145888
11776;0.8510000110;6169;3618;68;94208;48535961600;5094132
11904;0.8530000448;5267;3827;120;95232;49596825600;5076400
12032;0.8490000367;5166;4391;46;96256;50669158400;5051237
12160;0.9390000701;8558;4134;101;97280;51752960000;5607222
12288;0.8680000305;4827;3816;121;98304;52848230400;5170895
12416;0.9320000410;5464;4187;205;99328;53954969600;5228167
12544;0.9860000610;7441;4197;173;100352;55073177600;5440914
12672;0.9650000334;6334;3958;166;101376;56202854400;5411579
12800;0.9820000529;5307;3957;36;102400;57344000000;5536425
12928;0.9300000668;6371;4193;71;103424;58496614400;5528688
13056;1.0170000792;7018;4108;105;104448;59660697600;5676056
13184;1.0380001068;7864;4546;121;105472;60836249600;5853530
13312;1.0480000973;7987;4321;144;106496;62023270400;5825373
13440;0.9890000224;5602;4289;125;107520;63221760000;5719249
13568;0.9990000725;6894;4677;76;108544;64431718400;5873797
13696;1.0270000696;8102;4297;126;109568;65653145600;6130644
13824;1.0060000420;7660;4323;92;110592;66886041600;6011322
13952;1.0190000534;7475;4304;108;111616;68130406400;6074092
14080;1.0279999971;6628;4587;131;112640;69386240000;6136563
14208;1.0660001040;8324;5649;81;113664;70653542400;6275122
14336;1.0400000811;7464;4438;58;114688;71932313600;6207477
14464;1.0960000753;9443;6159;117;115712;73222553600;6557004
14592;1.0950000286;6709;5154;79;116736;74524262400;6316890
14720;1.1019999981;6856;4521;77;117760;75837440000;6343816
14848;1.1030000448;8256;4868;54;118784;77162086400;6497728
14976;1.1320000887;6793;5199;96;119808;78498201600;6415890
15104;1.2920000553;7748;4812;3325;120832;79845785600;6584228
15232;1.2640000582;7003;4585;265;121856;81204838400;6462402
15360;1.3340001106;8152;5593;62;122880;82575360000;6710367
15488;1.3800001144;11959;5667;105;123904;83957350400;7103949
15616;1.2920000553;10062;5513;139;124928;85350809600;6934453
15744;1.2470000982;7569;5166;158;125952;86755737600;6705776
15872;1.2060000896;7241;5045;116;126976;88172134400;7009884
16000;1.2050000429;7593;5430;45;128000;89600000000;6766795
16128;1.3290001154;9690;8342;155;129024;91039334400;7133916
16256;1.2680000067;9550;5229;160;130048;92490137600;7200738
16384;1.1990000010;9482;5488;119;131072;93952409600;7152646
16512;1.2120000124;8705;6003;80;132096;95426150400;7230277
16640;1.2330000401;10270;6066;91;133120;96911360000;7385021
16768;1.3190000057;9284;6901;124;134144;98408038400;7535753
16896;1.3000000715;10449;6664;88;135168;99916185600;7572621
17024;1.2890000343;8010;6517;144;136192;101435801600;7440461
17152;1.2760000229;9181;5758;223;137216;102966886400;7400818
17280;1.3530000448;10607;6092;188;138240;104509440000;7790818
17408;1.3510000706;10309;6406;111;139264;106063462400;7844143
17536;1.3550000191;11113;7493;120;140288;107628953600;7652305
17664;1.3190000057;9066;6073;81;141312;109205913600;7661949
17792;1.3560000658;9801;5636;94;142336;110794342400;7900180
17920;1.3750001192;10468;5927;99;143360;112394240000;7995736
18048;1.3709716797;10276;6040;144;144384;114005606400;7984849
18176;1.3540000916;9069;5760;248;145408;115628441600;7748830
18304;1.4030001163;11230;7009;101;146432;117262745600;8111009
18432;1.4380000830;10491;6396;256;147456;118908518400;8100976
18560;1.4250000715;9781;7074;200;148480;120565760000;7994806
18688;1.4870001078;13156;7155;209;149504;122234470400;8670748
18816;1.4250000715;11116;6132;195;150528;123914649600;8305066
18944;1.4100000858;9517;5966;88;151552;125606297600;8165178
19072;1.4480000734;10032;6087;328;152576;127309414400;8388092
19200;1.4930000305;12570;7268;244;153600;129024000000;8661289
19328;1.5060000420;9930;6325;184;154624;130750054400;8480581
19456;1.5390000343;11384;7342;168;155648;132487577600;8567792
19584;1.5360000134;12805;7079;49;156672;134236569600;8655232
19712;2.0870001316;10152;6123;4403;157696;135997030400;8548983
19840;2.1650002003;12910;7483;153;158720;137768960000;8887818
19968;1.8610000610;12145;6534;129;159744;139552358400;8899901
20096;1.7240000963;12879;6687;142;160768;141347225600;9187638
20224;1.6740000248;10914;7885;110;161792;143153561600;8787004
20352;1.6300001144;12789;7859;123;162816;144971366400;9243182
20480;1.6300001144;11722;7369;148;163840;146800640000;9126104
20608;1.5990000963;12319;7480;117;164864;148641382400;9326214
20736;1.6750000715;15568;9877;139;165888;150493593600;9545782
20864;1.5580000877;10824;6637;172;166912;152357273600;9000609
20992;1.5500000715;10559;7562;105;167936;154232422400;8987942
21120;1.6220000982;13753;8752;189;168960;156119040000;9463648
21248;1.6070001125;12570;8124;80;169984;158017126400;9356695
21376;1.6900000572;14214;11555;227;171008;159926681600;9586303
21504;1.6550000906;13164;8124;160;172032;161847705600;9620544
21632;1.7030000687;16705;8943;194;173056;163780198400;9957668
21760;1.6670000553;12670;10002;160;174080;165724160000;9584748
21888;1.6980000734;14040;8207;130;175104;167679590400;9890776
22016;1.6800000668;13168;8405;289;176128;169646489600;9784445
22144;1.7470000982;16306;11506;116;177152;171624857600;10139714
22272;1.7670000792;16243;7184;206;178176;173614694400;10341318
22400;1.7520000935;13301;9055;185;179200;175616000000;9904155
22528;1.8640000820;15377;13542;103;180224;177628774400;10187811
22656;1.7470000982;11441;9202;228;181248;179653017600;9841922
22784;1.8060001135;12258;8970;155;182272;181688729600;10207851
22912;1.8000000715;13543;9358;58;183296;183735910400;10191693
23040;1.8200000525;13669;9788;228;184320;185794560000;10270952
23168;1.8450000286;13768;10042;122;185344;187864678400;10160849
23296;1.8330000639;14760;8571;247;186368;189946265600;10334002
23424;1.8710000515;13330;8715;121;187392;192039321600;10604682
23552;1.8570001125;13904;10937;63;188416;194143846400;10439617
23680;1.8610000610;14335;7931;212;189440;196259840000;10504142
23808;1.8870000839;15498;10128;173;190464;198387302400;10648002
23936;1.9150000811;16338;10760;236;191488;200526233600;10811916
24064;1.8970000744;14530;9127;273;192512;202676633600;10694839
24192;1.9050000906;14915;11644;122;193536;204838502400;10766468
24320;1.9870001078;16499;9288;268;194560;207011840000;11205178
24448;1.8890000582;13816;8750;67;195584;209196646400;10689733
24576;1.9900001287;16991;9565;204;196608;211392921600;11220765
24704;1.9300000668;13887;9558;140;197632;213600665600;10878132
24832;1.9400000572;14818;10814;348;198656;215819878400;10899142
24960;1.9540001154;15032;10421;349;199680;218050560000;10991307
25088;1.9960000515;15742;9414;241;200704;220292710400;11283863
25216;1.9770001173;14558;11082;125;201728;222546329600;11150808
25344;2.0050001144;14885;9315;106;202752;224811417600;11356628
25472;2.0400002003;15623;8962;246;203776;227087974400;11530446
25600;2.0940001011;19563;12314;150;204800;229376000000;11889454
25728;2.0710000992;18850;12870;176;205824;231675494400;11715301
25856;2.1500000954;21152;13395;301;206848;233986457600;12142872
25984;2.0650000572;17260;10370;162;207872;236308889600;11606249
26112;2.1210000515;19336;9652;113;208896;238642790400;11986918
26240;2.1280000210;17149;10183;198;209920;240988160000;12059470
26368;2.0740001202;16253;10198;226;210944;243344998400;11717815
26496;2.0720000267;15099;9831;150;211968;245713305600;11792824
26624;2.1420001984;18120;11136;112;212992;248093081600;12120741
26752;2.1670000553;19112;12225;140;214016;250484326400;12313439
26880;2.1770000458;17745;16564;162;215040;252887040000;12084637
27008;2.1590001583;16539;11731;190;216064;255301222400;12251682
27136;2.2760000229;21344;14802;76;217088;257726873600;12699053
27264;2.1940000057;19281;12202;404;218112;260163993600;12389319
27392;2.1570000648;17385;12557;304;219136;262612582400;12175631
27520;2.2550001144;22356;12608;168;220160;265072640000;12770481
27648;2.1590001583;15856;13904;105;221184;267544166400;12200275
27776;2.3040001392;22183;13623;152;222208;270027161600;13082166
27904;2.2470002174;18780;10616;210;223232;272521625600;12709074
28032;2.1860001087;18413;13933;226;224256;275027558400;12775183
28160;2.2550001144;21522;14259;134;225280;277544960000;13107009
28288;2.2250001431;20015;13466;191;226304;280073830400;13016372
28416;2.2410001755;18805;15035;199;227328;282614169600;12803149
28544;2.2420001030;21588;16638;140;228352;285165977600;13299139
28672;2.3410000801;24279;14078;265;229376;287729254400;13466709
28800;2.2990000248;22365;15415;234;230400;290304000000;13513055
28928;2.2700002193;19128;12327;247;231424;292890214400;13164929
29056;2.3059999943;21269;12114;129;232448;295487897600;13423641
29184;2.2960000038;18518;10447;167;233472;298097049600;13394253
29312;2.2890000343;20300;13053;198;234496;300717670400;13353768
29440;2.2430000305;17836;12709;117;235520;303349760000;13012678
29568;2.3250000477;21456;16998;188;236544;305993318400;13574994
29696;2.3640000820;22416;16337;182;237568;308648345600;13820367
29824;2.3800001144;19198;13286;587;238592;311314841600;13532077
29952;2.3059999943;20534;12277;366;239616;313992806400;13445818
30080;2.4420001507;25078;15868;324;240640;316682240000;14214490
30208;2.4350001812;25344;17560;271;241664;319383142400;14274723
30336;2.3690001965;21268;16447;152;242688;322095513600;13842916
30464;2.5530002117;29740;20708;253;243712;324819353600;14947433
30592;2.3470001221;19123;11401;193;244736;327554662400;13694842
30720;2.4420001507;21916;17183;217;245760;330301440000;14210937
30848;2.3720002174;17402;14781;272;246784;333059686400;13626748
30976;2.4500000477;23986;18898;162;247808;335829401600;14389758
31104;3.5340001583;20152;14396;6727;248832;338610585600;13898973
31232;4.0710000992;18135;13619;295;249856;341403238400;13909027
31360;3.9380002022;21334;13203;318;250880;344207360000;14326723
31488;3.4160001278;21698;13982;277;251904;347022950400;14080700
31616;3.5480000973;23939;14400;338;252928;349850009600;14570366
31744;2.5890002251;25134;14319;203;253952;352688537600;14839594
31872;2.4960000515;22625;15422;177;254976;355538534400;14572310
32000;2.5180001259;23040;15728;295;256000;358400000000;14723038
32128;2.4810001850;22099;15376;230;257024;361272934400;14465074
32256;2.5410001278;23784;14879;196;258048;364157337600;14837973
32384;2.5000000000;22819;14302;210;259072;367053209600;14683600
32512;2.5880000591;28200;20253;147;260096;369960550400;15484522
32640;2.5820000172;26075;17297;123;261120;372879360000;15398147
32768;2.6150000095;22169;14965;214;262144;375809638400;14958684
32896;2.5400002003;21786;17506;254;263168;378751385600;14747707
33024;2.7310001850;24830;17394;173;264192;381704601600;15460017
33152;2.6900000572;23451;17217;266;265216;384669286400;15216955
33280;2.6990001202;23159;14565;195;266240;387645440000;15404577
33408;2.6550002098;23216;18403;249;267264;390633062400;15309691
33536;2.7140002251;29275;17963;162;268288;393632153600;15918283
33664;2.6860001087;23527;20004;161;269312;396642713600;15316532
33792;2.6230001450;23918;17290;226;270336;399664742400;15469146
33920;2.6300001144;21533;18218;245;271360;402698240000;15172780
34048;2.7620000839;24541;20852;302;272384;405743206400;15685721
34176;2.7240002155;23906;18206;337;273408;408799641600;15653097
34304;2.7060000896;21962;16192;234;274432;411867545600;15262394
34432;2.7650001049;23762;17342;189;275456;414946918400;15459589
34560;2.8110001087;27234;18353;220;276480;418037760000;16245056
34688;2.7920000553;26072;20157;376;277504;421140070400;16035871
34816;3.2100000381;23739;16927;7506;278528;424253849600;15853385
34944;3.1500000954;23521;16985;227;279552;427379097600;15943296
35072;3.0530002117;22476;17246;335;280576;430515814400;15737583
35200;3.0920002460;28489;21280;324;281600;433664000000;16572917
35328;2.9150002003;23303;17118;236;282624;436823654400;16008949
35456;2.8760001659;26292;18843;272;283648;439994777600;16273960
35584;2.8580000401;24720;15773;268;284672;443177369600;16335401
35712;3.0240001678;30259;17761;248;285696;446371430400;17180767
35840;2.9900002480;28233;22223;209;286720;449576960000;16739834
35968;2.8920001984;27626;19363;167;287744;452793958400;16570481
36096;2.8490002155;25687;16914;309;288768;456022425600;16632857
36224;2.7910001278;23236;18585;185;289792;459262361600;16545512
36352;2.7870001793;24133;19487;217;290816;462513766400;16519177
36480;2.7950000763;26885;19152;192;291840;465776640000;16852250
36608;2.8080000877;27904;16479;273;292864;469050982400;16901187
36736;2.8550000191;31897;16083;246;293888;472336793600;17193625
36864;2.9720001221;30903;23854;214;294912;475634073600;17511554
36992;3.0130002499;25193;20373;346;295936;478942822400;17083337
37120;3.0740001202;30811;26232;365;296960;482263040000;17657011
37248;2.9970002174;26921;20917;242;297984;485594726400;17160884
37376;3.0930001736;29179;26114;198;299008;488937881600;17581465
37504;3.0540001392;32007;18386;283;300032;492292505600;17841618
37632;3.0350000858;30798;26428;142;301056;495658598400;17646007
37760;3.0350000858;29189;23222;183;302080;499036160000;17543452
37888;2.8950002193;26488;18917;221;303104;502425190400;17201603
38016;2.9770002365;29587;23788;253;304128;505825689600;17673083
38144;3.1030001640;29474;20674;276;305152;509237657600;18159820
38272;2.9710001945;31014;22146;207;306176;512661094400;17915886
38400;2.9680001736;27723;27777;312;307200;516096000000;17668380
38528;3.0150001049;29035;19747;246;308224;519542374400;18171150
38656;3.0510001183;30230;16604;372;309248;523000217600;18043558
38784;3.0280001163;27717;23991;295;310272;526469529600;17871032
38912;3.0400002003;33305;21715;187;311296;529950310400;18266158
39040;3.0750000477;31054;24235;280;312320;533442560000;18536996
39168;3.0510001183;27836;18855;326;313344;536946278400;18020493
39296;3.1040000916;30040;21662;252;314368;540461465600;18275178
39424;3.1260001659;30989;17849;316;315392;543988121600;18458540
39552;3.0950000286;26451;19544;275;316416;547526246400;18056665
39680;3.1130001545;28353;23564;234;317440;551075840000;18345586
39808;3.0740001202;28411;21664;337;318464;554636902400;18227082
39936;3.1930000782;32342;26475;279;319488;558209433600;18858159
40064;3.2360000610;33891;32564;202;320512;561793433600;19158984
40192;3.2070002556;31249;22165;278;321536;565388902400;18710966
40320;3.1480002403;28817;26251;231;322560;568995840000;18295058
40448;4.3670001030;40728;34816;9276;323584;572614246400;19905390
40576;3.8220002651;32215;28302;285;324608;576244121600;19075142
40704;3.7440001965;29789;21301;419;325632;579885465600;18664585
40832;3.6290001869;30505;21776;527;326656;583538278400;19033229
40960;3.7320001125;32367;23842;482;327680;587202560000;19210963
41088;3.6870002747;31411;19794;227;328704;590878310400;19010744
41216;3.6260001659;35768;28436;264;329728;594565529600;19767309
41344;3.4740002155;26730;21591;376;330752;598264217600;18807389
41472;3.4260001183;30252;23115;233;331776;601974374400;19203307
41600;3.4430000782;34684;23076;217;332800;605696000000;19636535
41728;3.4490001202;34196;22703;314;333824;609429094400;19720442
41856;3.4880001545;33463;26269;310;334848;613173657600;19783953
41984;3.3870000839;32517;24205;554;335872;616929689600;19366396
42112;3.5000002384;35133;31286;427;336896;620697190400;19939195
42240;3.5100002289;32179;25297;364;337920;624476160000;19731067
42368;3.5180001259;38194;31227;183;338944;628266598400;20382402
42496;3.4170000553;30170;25474;186;339968;632068505600;19727139
42624;3.5940001011;39578;30295;196;340992;635881881600;20735253
42752;3.3210000992;27175;23982;307;342016;639706726400;19028404
42880;3.4140002728;29151;21829;550;343040;643543040000;19543957
43008;3.5670001507;39850;34037;389;344064;647390822400;20764183
43136;3.4900002480;32341;24048;260;345088;651250073600;19875820
43264;3.5410001278;34034;29817;209;346112;655120793600;20291806
43392;3.4590001106;30959;23426;240;347136;659002982400;20247216
43520;3.5010001659;33749;25941;256;348160;662896640000;20392668
43648;3.5460002422;37201;28355;313;349184;666801766400;20722704
43776;3.6370000839;36790;27424;321;350208;670718361600;20620294
43904;3.8030002117;47127;37557;283;351232;674646425600;22110999
44032;3.5840001106;34084;23427;277;352256;678585958400;20284764
44160;3.5730001926;31146;21658;348;353280;682536960000;20262813
44288;3.7780001163;41610;33419;208;354304;686499430400;21509949
44416;3.5080001354;30547;28292;270;355328;690473369600;20249000
44544;3.5440001488;33295;24896;309;356352;694458777600;20618247
44672;3.6780002117;41751;32420;214;357376;698455654400;21490188
44800;3.5630002022;35637;30813;203;358400;702464000000;20811353
44928;3.6280002594;37566;28574;178;359424;706483814400;21226302
45056;3.7400002480;42747;28806;243;360448;710515097600;21893995
45184;3.6210002899;35982;24997;264;361472;714557849600;21174083
45312;3.6270000935;35495;29925;298;362496;718612070400;21149159
45440;3.5950002670;33501;25946;288;363520;722677760000;21052419
45568;3.7160000801;35958;35957;282;364544;726754918400;21419736
45696;3.8280000687;33264;27054;393;365568;730843545600;21032489
45824;3.9640002251;39995;32888;362;366592;734943641600;21921469
45952;3.9680001736;38900;28349;408;367616;739055206400;22013383
46080;3.5780000687;34019;26209;282;368640;743178240000;21365508
46208;3.7990002632;48593;41775;277;369664;747312742400;23015415
46336;3.7280001640;40273;33405;292;370688;751458713600;22130319
46464;3.6640002728;36144;31201;303;371712;755616153600;21759581
46592;3.6930000782;35039;26055;243;372736;759785062400;21744556
46720;3.6700000763;34752;28893;374;373760;763965440000;21682016
46848;3.7280001640;35550;26042;243;374784;768157286400;21769127
46976;3.6500000954;34389;25616;285;375808;772360601600;21561900
47104;3.8150002956;42862;33327;306;376832;776575385600;22688148
47232;3.7490000725;36821;27729;369;377856;780801638400;22135334
47360;3.8220002651;43984;34024;244;378880;785039360000;22787689
47488;4.5050001144;39021;29298;10195;379904;789288550400;22345693
47616;4.4990000725;38728;29205;500;380928;793549209600;22429774
47744;4.2640004158;38703;32296;285;381952;797821337600;22421351
47872;4.0500001907;35536;26419;246;382976;802104934400;22275813
48000;3.9370002747;35452;26866;361;384000;806400000000;22340257
48128;3.9430000782;37946;31476;318;385024;810706534400;22388823
48256;3.9110002518;42502;34717;309;386048;815024537600;23075137
48384;3.7950000763;39768;36093;504;387072;819354009600;22942351
48512;3.7750000954;36693;29373;352;388096;823694950400;22450703
48640;3.8690001965;40633;30311;276;389120;828047360000;23049367
48768;3.8260002136;39261;27818;282;390144;832411238400;22602424
48896;3.8830001354;41866;30181;440;391168;836786585600;23126176
49024;6.0860004425;38737;31667;11383;392192;841173401600;23092814
49152;6.2440004349;44069;41565;505;393216;845571686400;23668977
49280;4.4400000572;40601;34371;273;394240;849981440000;23313372
49408;4.2520003319;42851;34836;174;395264;854402662400;23360512
49536;4.0659999847;39426;31528;322;396288;858835353600;23345716
49664;4.0640001297;41873;36754;211;397312;863279513600;23665034
49792;4.6540002823;47598;39162;10402;398336;867735142400;24041710
49920;4.6500000954;45008;36725;329;399360;872202240000;24032154
50048;4.3140001297;39157;40435;331;400384;876680806400;23381746
50176;4.2710003853;37642;33241;287;401408;881170841600;23189355
50304;4.3029999733;44196;40864;293;402432;885672345600;24033876
50432;4.0950002670;40194;34309;286;403456;890185318400;23678445
50560;3.9350001812;36216;30809;293;404480;894709760000;22932498
50688;4.2780003548;53205;43583;366;405504;899245670400;25218475
50816;4.0980000496;43486;36997;313;406528;903793049600;23989284
50944;4.3610000610;55157;51362;376;407552;908351897600;25682348
51072;4.1630001068;44350;32628;343;408576;912922214400;24374660
51200;4.2540001869;49676;50902;407;409600;917504000000;25015420
51328;4.3010001183;50518;43230;248;410624;922097254400;25316514
51456;4.3040003777;48828;52197;300;411648;926701977600;25199333
51584;4.1540002823;41716;29917;385;412672;931318169600;24249560
51712;4.2860002518;47195;42685;256;413696;935945830400;24993034
51840;4.2109999657;45471;32261;371;414720;940584960000;24673367
51968;4.2480001450;45469;37861;320;415744;945235558400;24909596
52096;4.2650003433;42721;37607;456;416768;949897625600;24818692
52224;4.1500000954;39354;32659;289;417792;954571161600;24227787
52352;4.1110000610;37386;32144;336;418816;959256166400;24032088
52480;4.1830000877;39673;32087;360;419840;963952640000;24480523
52608;4.2130002975;40649;30357;365;420864;968660582400;24555240
52736;4.3550000191;47790;42724;341;421888;973379993600;25410322
52864;4.1220002174;37451;31215;311;422912;978110873600;24014377
52992;4.2090001106;40337;31303;334;423936;982853222400;24614007
53120;4.4460000992;47377;38291;279;424960;987607040000;25196470
53248;4.3200001717;41786;35771;461;425984;992372326400;25088663
53376;4.5310001373;41536;33095;281;427008;997149081600;24934546
53504;4.5850000381;58883;55902;200;428032;1001937305600;27004745
53632;4.2580003738;45656;43904;328;429056;1006736998400;25493531
53760;4.3850002289;52744;55721;294;430080;1011548160000;26484948
53888;4.1920003891;43072;33155;382;431104;1016370790400;25276792
54016;4.3310003281;51872;49353;228;432128;1021204889600;26187781
54144;4.2730002403;46113;38597;246;433152;1026050457600;25789373
54272;4.1600003242;41545;33900;568;434176;1030907494400;25119118
54400;4.7000002861;54685;51392;404;435200;1035776000000;26706350
54528;4.2230000496;42844;37711;385;436224;1040655974400;25395751
54656;4.2940001488;44919;35070;265;437248;1045547417600;25879798
54784;4.2140002251;40827;31645;404;438272;1050450329600;25346956
54912;4.2050004005;42136;33838;311;439296;1055364710400;25329568
55040;4.3360004425;46907;36440;288;440320;1060290560000;26165771
55168;4.5320000648;57336;54559;238;441344;1065227878400;27400491
55296;4.2690000534;43397;38457;364;442368;1070176665600;25700869
55424;4.3230004311;43807;34176;322;443392;1075136921600;26064039
55552;4.3330001831;44585;41768;377;444416;1080108646400;26080430
55680;4.3630003929;46390;38335;338;445440;1085091840000;26281785
55808;4.3760004044;45361;35206;422;446464;1090086502400;26432644
55936;4.4610004425;48953;47642;475;447488;1095092633600;26837157
56064;4.3090000153;42463;36299;439;448512;1100110233600;25857784
56192;4.3610000610;44369;31350;379;449536;1105139302400;26335459
56320;4.5130000114;51082;41842;433;450560;1110179840000;27129559
56448;4.3430004120;43252;38288;272;451584;1115231846400;26177239
56576;4.4530000687;46180;38604;385;452608;1120295321600;26792685
56704;4.4860000610;50066;38108;305;453632;1125370265600;27086688
56832;4.4660000801;42886;33126;413;454656;1130456678400;26502841
56960;4.6400003433;48083;36494;3571;455680;1135554560000;26909846
57088;8.6960000992;47078;39778;12117;456704;1140663910400;27052664
57216;6.9620003700;49505;48520;311;457728;1145784729600;27275651
57344;4.8620004654;43928;36621;486;458752;1150917017600;26800308
57472;4.8960003853;53614;55882;347;459776;1156060774400;27821178
57600;4.7800002098;51382;48613;261;460800;1161216000000;27613466
57728;4.7300000191;50512;45149;520;461824;1166382694400;27704033
57856;4.7920002937;47147;39954;347;462848;1171560857600;27272819
57984;8.0360002518;51844;47724;12199;463872;1176750489600;27884107
58112;7.1330003738;48612;40568;523;464896;1181951590400;27363654
58240;5.1800003052;50605;43165;474;465920;1187164160000;27917949
58368;4.9760003090;52728;48528;366;466944;1192388198400;28249536
58496;5.1290001869;63062;74248;469;467968;1197623705600;29374817
58624;4.7660002708;53229;51210;401;468992;1202870681600;28382114
58752;4.7390003204;51025;44513;382;470016;1208129126400;28250175
58880;4.7890000343;52926;49458;406;471040;1213399040000;28407120
59008;4.8630003929;53077;38655;413;472064;1218680422400;28432195
59136;4.7680001259;48381;43007;429;473088;1223973273600;28078522
59264;4.9000000954;57451;50917;341;474112;1229277593600;28985391
59392;4.9610004425;58109;49821;349;475136;1234593382400;29411732
59520;4.8170003891;49857;37456;436;476160;1239920640000;28112523
59648;4.7660002708;49061;46228;286;477184;1245259366400;28091185
59776;4.7720003128;47261;42347;318;478208;1250609561600;27916133
59904;5.2590003014;71450;82823;294;479232;1255971225600;30953397
60032;4.8050003052;48541;43084;287;480256;1261344358400;28107672
60160;4.8530001640;49476;41637;309;481280;1266728960000;28431441
60288;4.9120001793;53302;48928;307;482304;1272125030400;28860621
60416;4.9190001488;53237;45150;336;483328;1277532569600;28834685
60544;5.0630002022;59199;42786;388;484352;1282951577600;29752525
60672;5.0230002403;58704;56833;393;485376;1288382054400;29491222
