array_size;time_spent(s);PAPI_L1_TCM;PAPI_L2_TCM;PAPI_L3_TCM;DATA_BYTES;NUM_INSTRUCTIONS;PAPI_TOT_INS
24448;2.3270001411;41907;1950;40;195584;37656604;20634268
24576;2.2690000534;41213;1672;23;196608;37873322;20775305
24704;2.6710002422;41548;1936;16;197632;38090141;20842729
24832;2.4330000877;42575;1782;16;198656;38307062;20912342
24960;1.7990001440;42460;1518;13;199680;38524083;20981973
25088;2.9150002003;42919;1690;48;200704;38741205;21053890
25216;4.9140000343;43485;2023;88;201728;38958426;21123544
25344;2.0720000267;43247;1578;32;202752;39175746;21195459
25472;1.7520000935;43986;1749;17;203776;39393164;21267396
25600;1.7610000372;44135;1766;14;204800;39610681;21341617
25728;1.7600001097;43937;1650;44;205824;39828295;21411287
25856;3.1180000305;44599;1736;49;206848;40046006;21483205
25984;3.0150001049;44874;1819;77;207872;40263814;21555141
26112;3.0220000744;45140;1920;48;208896;40481717;21629362
26240;3.3920001984;45650;1777;46;209920;40699717;21701318
26368;1.8060001135;45266;1995;21;210944;40917812;21775539
26496;2.6290001869;45859;1663;59;211968;41136001;21849778
26624;2.4380002022;46283;2060;68;212992;41354285;21926304
26752;3.0660002232;46582;2679;33;214016;41572662;21995996
26880;2.8800001144;47671;2600;34;215040;41791133;22067911
27008;1.9900001287;47104;2254;27;216064;42009697;22139849
27136;2.6860001087;46791;1900;20;217088;42228353;22214067
27264;1.8390001059;47559;1738;21;218112;42447101;22286023
27392;2.2160000801;47769;1927;22;219136;42665941;22360245
27520;1.8960001469;47889;1899;19;220160;42884872;22434485
27648;1.8520001173;47871;1649;16;221184;43103894;22511009
27776;3.3560001850;50214;2473;78;222208;43323006;22582984
27904;1.9190001488;50107;2355;238;223232;43542208;22657205
28032;1.8710000515;48784;1749;19;224256;43761500;22731445
28160;2.6530001163;48973;1920;15;225280;43980881;22807971
28288;1.8920000792;49796;2131;24;226304;44200350;22882231
28416;1.8840000629;49851;2058;33;227328;44419908;22958756
28544;1.8910000324;49843;1814;40;228352;44639553;23035299
28672;1.8840000629;50044;1765;18;229376;44859286;23114128
28800;1.8970000744;50304;1699;11;230400;45079106;23183837
28928;1.9080001116;51003;1984;29;231424;45299013;23255754
29056;1.9190001488;51408;2120;22;232448;45519006;23327691
29184;1.9190001488;51504;1844;18;233472;45739086;23401911
29312;2.8560001850;51632;2051;54;234496;45959250;23473868
29440;1.9360001087;51770;1959;43;235520;46179500;23548088
29568;1.9390001297;52161;2049;58;236544;46399835;23622328
29696;1.9480000734;52371;1939;72;237568;46620254;23698853
29824;1.9800001383;52811;2083;22;238592;46840758;23770829
29952;1.9590001106;52989;2070;17;239616;47061345;23845050
30080;1.9660000801;53635;2178;75;240640;47282015;23919290
30208;1.9690001011;53553;2246;22;241664;47502769;23995815
30336;2.7980000973;53925;2026;24;242688;47723605;24070074
30464;2.5120000839;54162;2520;22;243712;47944523;24146600
30592;1.9780000448;54407;1979;21;244736;48165524;24223143
30720;1.9870001078;55174;2298;20;245760;48386606;24301973
30848;2.0050001144;54575;1968;20;246784;48607769;24373966
30976;2.8980002403;55951;2703;17;247808;48829014;24448188
31104;2.0150001049;55597;2108;21;248832;49050339;24522428
31232;2.0160000324;55945;2024;15;249856;49271744;24598952
31360;2.0220000744;56129;2066;17;250880;49493229;24673212
31488;3.6150002480;56559;2189;71;251904;49714794;24749738
31616;2.6890001297;56816;2148;44;252928;49936439;24826282
31744;2.0490000248;57183;2196;9;253952;50158162;24905111
31872;2.0710000992;57096;2315;58;254976;50379964;24979389
32000;2.7930002213;57169;2428;78;256000;50601844;25055915
32128;2.3210000992;57454;2283;63;257024;50823802;25132459
32256;2.1370000839;60573;3298;63;258048;51045838;25211288
32384;2.1010000706;58288;2383;22;259072;51267952;25287852
32512;3.6490001678;60322;3582;24;260096;51490143;25366681
32640;2.1980001926;58327;2532;25;261120;51712410;25445530
32768;2.1050000191;58318;2314;20;262144;51934754;25526662
32896;2.0950000286;58878;2218;20;263168;52157174;25657375
33024;3.4380002022;60079;2312;62;264192;52379670;25790220
33152;2.1210000515;60128;2112;34;265216;52602242;25923083
33280;2.1370000839;60471;2135;54;266240;52824889;26058232
33408;2.1520001888;60582;2203;21;267264;53047611;26191116
33536;2.1610000134;61007;1981;18;268288;53270408;26326265
33664;2.1710000038;61610;2247;35;269312;53493279;26461433
33792;2.4800000191;65893;4526;64;270336;53716225;26598888
33920;2.1960000992;62045;2239;20;271360;53939244;26731789
34048;2.2150001526;62100;2345;13;272384;54162337;26866938
34176;2.3930001259;63047;2495;37;273408;54385504;27002107
34304;6.3320002556;64723;2727;63;274432;54608743;27139561
34432;2.2480001450;63461;2246;44;275456;54832056;27274748
34560;2.2890000343;64024;2449;12;276480;55055440;27412201
34688;2.2740001678;64364;2328;17;277504;55278898;27549673
34816;2.2910001278;64170;2543;28;278528;55502427;27689430
34944;2.3470001221;65609;3366;66;279552;55726028;27822351
35072;2.2930002213;64496;2238;8;280576;55949700;27957500
35200;2.3080000877;64890;2275;16;281600;56173443;28092668
35328;2.3180000782;64956;2161;38;282624;56397258;28230121
35456;2.6190001965;68712;4873;37;283648;56621143;28365310
35584;2.3330001831;65625;2337;15;284672;56845099;28502762
35712;2.3480000496;66211;2346;14;285696;57069125;28640234
35840;2.3700001240;66356;2189;78;286720;57293220;28779991
35968;2.4840002060;66467;2957;13;287744;57517386;28915199
36096;2.3770000935;67026;2306;26;288768;57741621;29052651
36224;2.3900001049;67498;2685;22;289792;57965925;29190124
36352;2.4450001717;68606;3012;116;290816;58190298;29329881
36480;2.4270000458;68446;2591;20;291840;58414739;29467373
36608;2.4200000763;67959;2658;20;292864;58639249;29607130
36736;2.4270000458;68207;2414;16;293888;58863828;29746906
36864;2.5370001793;70548;3513;94;294912;59088474;29888979
36992;2.4410002232;68528;2339;21;295936;59313188;30021907
37120;2.4590001106;69094;2459;16;296960;59537970;30157056
37248;2.4700000286;69616;2407;23;297984;59762819;30292224
37376;2.5680000782;72385;4048;58;299008;59987735;30429678
37504;2.4990000725;70408;2827;17;300032;60212718;30564866
37632;2.5240001678;70527;2772;14;301056;60437767;30702319
37760;2.5290000439;70627;2759;29;302080;60662883;30839791
37888;2.7020001411;74233;4378;56;303104;60888065;30979549
38016;2.5490000248;71877;2559;19;304128;61113313;31114755
38144;2.5540001392;71746;2548;23;305152;61338626;31252207
38272;2.5630002022;72179;2385;34;306176;61564005;31389679
38400;2.6510000229;74724;3911;148;307200;61789449;31529437
38528;2.6220002174;72766;3128;15;308224;62014959;31666929
38656;2.6030001640;73035;2882;18;309248;62240533;31806686
38784;2.6170001030;73337;2624;29;310272;62466172;31946462
38912;2.6490001678;73885;2890;77;311296;62691875;32088522
