array_size;time_spent(s);PAPI_L1_TCM;PAPI_L2_TCM;PAPI_L3_TCM;DATA_BYTES;NUM_INSTRUCTIONS;PAPI_TOT_INS
14080;1.4670001268;6639;439;21;112640;69386240000;6027063
14208;1.2380000353;8368;543;21;113664;70653542400;6164660
14336;1.4360001087;7500;432;57;114688;71932313600;6096091
14464;0.9600000381;9550;465;23;115712;73222553600;6444308
14592;0.9250000715;6188;463;37;116736;74524262400;6202996
14720;1.1700000763;6823;442;24;117760;75837440000;6229444
14848;1.6140000820;8370;462;15;118784;77162086400;6382474
14976;1.1870000362;6557;457;23;119808;78498201600;6299497
15104;1.6730000973;8220;781;213;120832;79845785600;6466935
15232;0.9520000219;6868;465;20;121856;81204838400;6343880
15360;1.3060001135;8076;685;27;122880;82575360000;6590927
15488;2.0990002155;12319;1158;19;123904;83957350400;6983335
15616;1.2460000515;11100;744;12;124928;85350809600;6812778
15744;1.5490000248;7545;544;352;125952;86755737600;6583426
15872;2.5160000324;7183;527;191;126976;88172134400;6886244
16000;1.2060000896;8302;733;26;128000;89600000000;6642000
16128;1.0430001020;9645;503;21;129024;91039334400;7008129
16256;1.0540000200;9539;523;33;130048;92490137600;7073986
16384;1.0470000505;9269;509;25;131072;93952409600;7025253
16512;1.0620000362;8872;595;67;132096;95426150400;7101807
16640;1.6340000629;10245;511;65;133120;96911360000;7255701
16768;1.1010000706;9034;566;28;134144;98408038400;7405659
16896;1.1050000191;10427;503;24;135168;99916185600;7440711
17024;1.0910000801;7761;526;22;136192;101435801600;7307892
17152;1.0860000849;9075;527;25;137216;102966886400;7267132
17280;1.1440000534;10503;620;24;138240;104509440000;7656303
17408;1.1550000906;11643;685;19;139264;106063462400;7708665
17536;1.6970000267;10815;499;21;140288;107628953600;7515784
17664;1.2060000896;9002;513;107;141312;109205913600;7524479
17792;2.2380001545;10251;1257;23;142336;110794342400;7761842
17920;1.1680001020;10538;574;26;143360;112394240000;7856203
18048;1.1890000105;10431;708;61;144384;114005606400;7844819
18176;2.4740002155;9737;721;14;145408;115628441600;7607681
18304;1.1960000992;11146;684;17;146432;117262745600;7968434
18432;2.2860000134;10504;505;18;147456;118908518400;7957928
