array_size;time_spent(s);PAPI_L1_TCM;PAPI_L2_TCM;PAPI_L3_TCM;DATA_BYTES;NUM_INSTRUCTIONS;PAPI_TOT_INS
14080;1.0860000849;6615;424;21;112640;69386240000;6136563
14208;1.1440000534;8023;548;23;113664;70653542400;6275122
14336;1.0410000086;7438;438;18;114688;71932313600;6207477
14464;1.2160000801;9536;464;19;115712;73222553600;6557004
14592;1.1810001135;6125;466;25;116736;74524262400;6316889
14720;1.0710000992;6805;445;16;117760;75837440000;6343816
14848;1.0820000172;8348;428;10;118784;77162086400;6497728
14976;1.2360000610;6482;450;20;119808;78498201600;6415889
15104;1.2300000191;7771;463;20;120832;79845785600;6584228
15232;2.0670001507;7164;625;25;121856;81204838400;6462403
15360;2.0260000229;8112;575;21;122880;82575360000;6710367
15488;1.2230000496;11930;519;8;123904;83957350400;7103950
15616;1.3330000639;10207;487;20;124928;85350809600;6934453
15744;1.1560000181;7497;458;11;125952;86755737600;6705776
15872;1.3100000620;7157;485;22;126976;88172134400;7009884
16000;1.2680000067;7577;506;10;128000;89600000000;6766795
16128;1.1960000992;9629;548;17;129024;91039334400;7133915
16256;1.2010000944;9581;458;18;130048;92490137600;7200738
16384;1.2930001020;9242;471;13;131072;93952409600;7152645
16512;1.4850000143;8845;561;17;132096;95426150400;7230277
16640;1.3790000677;10479;557;17;133120;96911360000;7385022
16768;1.3290001154;9147;530;12;134144;98408038400;7535752
16896;1.4100000858;10397;478;18;135168;99916185600;7572621
17024;1.3930000067;7703;481;11;136192;101435801600;7440460
17152;1.3919677734;9543;675;9;137216;102966886400;7400825
17280;1.4520000219;10195;558;9;138240;104509440000;7790817
17408;1.9860000610;10292;514;17;139264;106063462400;7844143
17536;1.3540000916;10799;646;23;140288;107628953600;7652304
17664;1.7480000257;9170;675;20;141312;109205913600;7661950
17792;1.4710000753;9652;561;12;142336;110794342400;7900180
17920;1.4490001202;10541;653;16;143360;112394240000;7995736
18048;1.4940000772;10232;765;10;144384;114005606400;7984844
18176;1.4430000782;8991;553;13;145408;115628441600;7748830
18304;1.4340000153;11075;522;16;146432;117262745600;8111008
18432;1.3540000916;10515;545;20;147456;118908518400;8100976
18560;2.1119999886;9785;532;14;148480;120565760000;7994805
18688;1.5260000229;13203;682;10;149504;122234470400;8670749
18816;1.5490000248;11066;585;11;150528;123914649600;8305066
18944;1.4810000658;9470;552;9;151552;125606297600;8165178
19072;3.2750000954;10460;768;18;152576;127309414400;8388094
19200;1.5260000229;12761;505;8;153600;129024000000;8661289
19328;1.5040000677;9945;584;17;154624;130750054400;8480581
19456;1.5110000372;11105;549;9;155648;132487577600;8567791
19584;1.5960000753;13205;729;10;156672;134236569600;8655233
19712;1.5940001011;10136;569;20;157696;135997030400;8548983
19840;3.5250000954;13122;666;14;158720;137768960000;8887819
19968;1.8220001459;12027;549;22;159744;139552358400;8899900
20096;2.0000000000;13288;727;15;160768;141347225600;9187639
20224;2.1400001049;11044;618;18;161792;143153561600;8787004
20352;1.9510000944;13108;565;12;162816;144971366400;9243183
20480;1.6960000992;11574;649;18;163840;146800640000;9126103
20608;1.6750000715;12409;671;16;164864;148641382400;9326215
20736;1.6990001202;15505;690;15;165888;150493593600;9545782
20864;1.6330001354;10756;610;12;166912;152357273600;9000609
20992;1.5400000811;10505;604;19;167936;154232422400;8987942
21120;1.7570000887;13642;596;26;168960;156119040000;9463647
21248;1.7460000515;12530;738;17;169984;158017126400;9356696
21376;3.8280000687;13634;839;19;171008;159926681600;9586303
21504;3.8090002537;13368;624;28;172032;161847705600;9620544
21632;2.2139999866;17089;1022;20;173056;163780198400;9957669
21760;1.7810001373;12236;579;16;174080;165724160000;9584747
21888;1.8140001297;14107;926;11;175104;167679590400;9890777
22016;1.8240001202;13234;660;9;176128;169646489600;9784445
22144;2.8070001602;16416;676;20;177152;171624857600;10139714
22272;1.9350000620;16367;667;31;178176;173614694400;10341319
22400;2.3170001507;13104;716;15;179200;175616000000;9904155
22528;1.8460000753;14871;792;25;180224;177628774400;10187811
22656;3.9400002956;11336;858;15;181248;179653017600;9841922
22784;1.7390000820;12267;864;8;182272;181688729600;10207852
22912;4.0430002213;13740;651;15;183296;183735910400;10191694
23040;1.7130000591;13338;674;14;184320;185794560000;10270951
23168;1.9280000925;13764;763;15;185344;187864678400;10160849
23296;1.8720000982;14841;643;9;186368;189946265600;10334002
23424;1.7610000372;13306;535;8;187392;192039321600;10604682
23552;1.9510000944;13970;717;24;188416;194143846400;10439617
23680;3.5800001621;14447;857;26;189440;196259840000;10504142
23808;1.9210001230;15487;645;17;190464;198387302400;10648002
23936;2.5480000973;16714;946;18;191488;200526233600;10811917
24064;1.7870000601;14677;750;9;192512;202676633600;10694839
24192;1.9760000706;14834;978;19;193536;204838502400;10766468
24320;4.4300003052;16620;774;16;194560;207011840000;11205178
24448;1.7780001163;13721;675;24;195584;209196646400;10689733
24576;2.0980000496;17495;921;13;196608;211392921600;11220766
24704;2.0270001888;13819;625;21;197632;213600665600;10878132
24832;2.0410001278;15059;769;23;198656;215819878400;10899142
24960;4.3330001831;15168;703;17;199680;218050560000;10991307
25088;2.3890001774;16063;1074;16;200704;220292710400;11283863
